;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;2025;2026;2027;2028;2029;2030;2031;2032;2033;2034;2035;2036;2037;2038;2039;2040;2041;2042;2043;2044;2045;2046;2047;2048;2049;2050
Pork Western Europe Activity (Mt);9,696002007;9,758043289;9,820083618;9,882123947;9,944163322;10,00620365;10,04792881;10,08965588;10,13138103;10,17310715;10,21483231;10,25655937;10,29828453;10,34001064;10,38173676;10,42346287;10,44858265;10,47370338;10,49882412;10,52394485;10,54906464;10,57418633;10,59930611;10,62442684;10,64954758;10,67466831;10,69978905;10,72490883;10,75002956;10,7751503;10,80027103;10,82539082;10,8505125;10,87563229;10,90075302;10,92587376
Pork World Activity (Mt);60,58397632;61,62093064;62,65788409;63,69483767;64,73178643;65,76874047;66,54049013;67,31224192;68,08399562;68,85574654;69,62749696;70,39924835;71,17099827;71,94275226;72,71450049;73,48625103;73,82738058;74,16851158;74,50964712;74,85077758;75,19190804;75,53304038;75,87417036;76,21530108;76,55643161;76,89756334;77,23869062;77,57982083;77,92095198;78,26208258;78,60321384;78,94434416;79,28547571;79,62660605;79,96773737;80,3088689
Rice Brazil Activity (Mt);12,44047546;12,59013557;12,73979568;12,88945484;13,03911591;13,18877506;13,27595234;13,36313152;13,45030785;13,53748608;13,62466431;13,71184254;13,79901981;13,88619709;13,97337532;14,06055355;14,10540676;14,15025902;14,19511318;14,23996639;14,2848196;14,32967281;14,37452507;14,41937828;14,46423244;14,50908566;14,55393791;14,59879112;14,64364529;14,68849754;14,73335075;14,77820492;14,82305717;14,86790943;14,91276455;14,95761681
Rice Canada Activity (Mt);0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Rice Central America Activity (Mt);2,037193537;2,076309443;2,115425348;2,154541016;2,19365716;2,232772827;2,266108274;2,299443483;2,332778692;2,36611414;2,399449587;2,432784796;2,466120005;2,499455452;2,532790661;2,56612587;2,601512909;2,636899471;2,67228651;2,70767355;2,743060112;2,778447151;2,813833952;2,849220753;2,884607792;2,919994593;2,955381393;2,990768194;3,026155233;3,061542034;3,096928835;3,132315874;3,167702675;3,203089476;3,238476515;3,273863077
Rice Central Asia Activity (Mt);0,710539639;0,721066177;0,731592715;0,742119253;0,752645731;0,763172209;0,772971332;0,782770455;0,792569637;0,80236876;0,812167883;0,821967006;0,831766129;0,841565311;0,851364434;0,861163557;0,866382182;0,871600807;0,876819491;0,882038116;0,887256742;0,892475367;0,897693992;0,902912736;0,908131361;0,913349986;0,918568611;0,923787355;0,92900598;0,934224606;0,93944329;0,944661915;0,94988054;0,955099285;0,96031785;0,965536475
Rice Central Europe Activity (Mt);0,05229345;0,052346513;0,052399583;0,05245265;0,052505724;0,052558791;0,05247312;0,052387446;0,052301776;0,052216105;0,052130435;0,052044768;0,051959094;0,051873423;0,051787753;0,051702082;0,051770329;0,051838573;0,05190682;0,051975071;0,052043315;0,052111562;0,05217981;0,052248057;0,052316301;0,052384548;0,052452795;0,052521039;0,05258929;0,052657537;0,052725784;0,052794028;0,052862275;0,052930523;0,052998766;0,053067014
Rice China Region Activity (Mt);195,0354919;198,147583;201,2596741;204,3717804;207,4838867;210,5959778;212,506073;214,4161835;216,3263092;218,2364044;220,1464996;222,0566101;223,9667358;225,8768158;227,786911;229,6970215;230,2172852;230,7375641;231,2578125;231,7781067;232,2983551;232,8186188;233,3388824;233,8591309;234,3793945;234,8996887;235,4199524;235,9402008;236,4604645;236,9807281;237,5009766;238,0212402;238,5415344;239,0617981;239,5820618;240,1023102
Rice Eastern Africa Activity (Mt);4,650477409;4,83170414;5,012929916;5,194156647;5,375382423;5,556609154;5,739366055;5,922122955;6,104880333;6,287637234;6,470393181;6,653150082;6,835906982;7,01866436;7,201421261;7,384178162;7,471680164;7,559183121;7,6466856;7,734188557;7,821690083;7,909193039;7,996695518;8,084198952;8,171700478;8,259202957;8,346705437;8,434206963;8,521710396;8,609212875;8,696716309;8,784217834;8,871721268;8,959222794;9,046726227;9,134227753
Rice India Activity (Mt);157,171524;161,1750488;165,1785736;169,1820984;173,1856232;177,1891479;180,1411133;183,0930939;186,0450592;188,9970245;191,9490051;194,9009705;197,8529358;200,8049164;203,7568817;206,708847;208,095871;209,4828949;210,8699036;212,2569275;213,6439514;215,0309448;216,417984;217,8049927;219,1920166;220,5790253;221,9660492;223,3530579;224,7400665;226,1270905;227,5140991;228,901123;230,2881317;231,6751709;233,0621643;234,4491882
Rice Indonesia Region Activity (Mt);59,59791946;60,8037529;62,00958252;63,21541214;64,42124176;65,62708282;66,0969696;66,56685638;67,03675079;67,5066452;67,97652435;68,44641876;68,91630554;69,38619995;69,85608673;70,32598114;70,53977203;70,75356293;70,96735382;71,18114471;71,39493561;71,60871887;71,82250977;72,03630066;72,25009918;72,46388245;72,67767334;72,89147186;73,10526276;73,31905365;73,53283691;73,74663544;73,96042633;74,17421722;74,38800812;74,60179901
Rice Japan Activity (Mt);9,540425301;9,544044495;9,547662735;9,551280975;9,554900169;9,55851841;9,528885841;9,49925518;9,469624519;9,439992905;9,410360336;9,380729675;9,351099014;9,3214674;9,291835785;9,262203217;9,211308479;9,160412788;9,109516144;9,058620453;9,007724762;8,956828117;8,90593338;8,855037689;8,804141045;8,753245354;8,702349663;8,651454926;8,600559235;8,54966259;8,498766899;8,447871208;8,396974564;8,346079826;8,295184135;8,244287491
Rice Korea Activity (Mt);8,245587349;8,287063599;8,328541756;8,370018005;8,411495209;8,452972412;8,471653938;8,490334511;8,509015083;8,527696609;8,546377182;8,565058708;8,583739281;8,602420807;8,621101379;8,639782906;8,638572693;8,637363434;8,636154175;8,634943962;8,633734703;8,632525444;8,631316185;8,630106926;8,628896713;8,627686501;8,626478195;8,625267982;8,624058723;8,622849464;8,621639252;8,620429993;8,61921978;8,618010521;8,616801262;8,615592003
Rice Mexico Activity (Mt);0,334203839;0,34323138;0,352258921;0,361286461;0,370314002;0,379341543;0,389117151;0,39889279;0,408668399;0,418444008;0,428219646;0,437995285;0,447770923;0,457546532;0,467322201;0,477097809;0,483882129;0,490666449;0,497450769;0,504235148;0,511019468;0,517803788;0,524588108;0,531372488;0,538156748;0,544941068;0,551725447;0,558509767;0,565294087;0,572078407;0,578862786;0,585647047;0,592431426;0,599215746;0,606000066;0,612784386
Rice Middle East Activity (Mt);3,271755457;3,348338842;3,424921989;3,501505136;3,578088522;3,654671431;3,738399982;3,822128534;3,905856609;3,9895854;4,073313713;4,157042503;4,240771294;4,32449913;4,408227921;4,491956234;4,593025684;4,694094658;4,795163155;4,896232128;4,997301579;5,098371029;5,199439526;5,300508499;5,401577473;5,502646923;5,60371542;5,70478487;5,805853844;5,906922817;6,007991791;6,109060764;6,210130215;6,311198711;6,412267685;6,513336658
Rice Northern Africa Activity (Mt);6,766571522;6,894390583;7,022209644;7,150029182;7,27784729;7,405667305;7,576071739;7,746476173;7,916880608;8,087285042;8,257689476;8,42809391;8,598498344;8,768902779;8,939307213;9,109712601;9,37366581;9,637619972;9,901574135;10,1655283;10,42948151;10,69343472;10,95738888;11,22134304;11,4852972;11,74925041;12,01320553;12,27715874;12,54111195;12,80506706;13,06902027;13,33297443;13,5969286;13,86088181;14,12483692;14,38879013
Rice Oceania Activity (Mt);0,629412293;0,639188468;0,648964584;0,658740759;0,668516934;0,678293049;0,679995596;0,681698084;0,683400631;0,685103118;0,686805725;0,688508213;0,69021064;0,691913188;0,693615675;0,695318222;0,69634378;0,697369397;0,698395073;0,699420631;0,700446188;0,701471746;0,702497363;0,70352298;0,704548597;0,705574214;0,706599772;0,707625329;0,708650947;0,709676564;0,710702181;0,711727738;0,712753356;0,713778973;0,71480453;0,715830088
Rice Rest of South America Activity (Mt);11,63914776;11,88213539;12,12512398;12,36811161;12,6111002;12,85408878;13,034688;13,21528912;13,39588833;13,57648754;13,75708866;13,93768883;14,11828899;14,29888916;14,47948933;14,66008854;14,80551624;14,95094395;15,09637356;15,24180031;15,38722801;15,53265762;15,67808533;15,82351303;15,96894073;16,11436844;16,25979805;16,40522575;16,55065346;16,69608307;16,84151077;16,98693848;17,13236618;17,27779388;17,42322159;17,56864929
Rice Rest of South Asia Activity (Mt);64,46051025;66,1024704;67,74443054;69,38639069;71,02835846;72,67031097;73,8809967;75,09168243;76,30236816;77,51306152;78,72374725;79,93443298;81,14511871;82,35581207;83,5664978;84,77718353;85,34604645;85,91488647;86,48374939;87,05259705;87,62145996;88,19030762;88,75917053;89,32801819;89,89687347;90,46572876;91,03458405;91,60343933;92,17229462;92,74114227;93,30999756;93,87885284;94,44770813;95,01656342;95,5854187;96,15428162
Rice Rest of Southern Africa Activity (Mt);1,569632649;1,61642158;1,66321063;1,7099998;1,756788969;1,803578138;1,853032112;1,902486205;1,951940536;2,00139451;2,050848484;2,100302696;2,14975667;2,199211121;2,248665094;2,298119307;2,356560469;2,415001392;2,473442793;2,531883955;2,590324879;2,648766041;2,707207441;2,765648603;2,824089527;2,882530928;2,94097209;2,999413013;3,057854414;3,116295576;3,174736738;3,2331779;3,291619062;3,350059986;3,408501387;3,466942549
Rice Russia Region Activity (Mt);0,492323816;0,494164497;0,496005148;0,497845918;0,499686569;0,50152725;0,502956629;0,504386008;0,505815327;0,507244647;0,508674026;0,510103345;0,511532724;0,512962043;0,514391363;0,515820742;0,517698348;0,519575953;0,5214535;0,523331106;0,525208712;0,527086318;0,528963864;0,530841529;0,532719076;0,534596622;0,536474288;0,538351834;0,54022938;0,542107046;0,543984652;0,545862198;0,547739744;0,54961741;0,551494956;0,553372502
Rice South Africa Activity (Mt);0,003412245;0,00351396;0,003615676;0,003717391;0,003819106;0,003920822;0,004028331;0,00413584;0,004243348;0,004350857;0,004458366;0,004565875;0,004673384;0,004780893;0,004888402;0,004995911;0,005122957;0,005250003;0,005377049;0,005504095;0,00563114;0,005758187;0,005885233;0,006012279;0,006139325;0,006266371;0,006393417;0,006520463;0,00664751;0,006774555;0,006901601;0,007028647;0,007155693;0,007282739;0,007409785;0,007536831
Rice Southeast Asia Activity (Mt);124,1223907;126,5086899;128,894989;131,2812805;133,6676025;136,053894;138,0117035;139,9695282;141,9273529;143,8851624;145,8429718;147,8007813;149,758606;151,7164307;153,6742401;155,6320496;156,8677521;158,1034851;159,3392181;160,5749359;161,8106537;163,0463715;164,2820892;165,517807;166,7535248;167,9892273;169,2249603;170,4606781;171,6963959;172,9321136;174,1678314;175,4035492;176,639267;177,875;179,1107178;180,3464355
Rice Turkey Activity (Mt);0,582654655;0,590288281;0,597921968;0,605555713;0,613189399;0,620823085;0,627136886;0,633450627;0,639764369;0,646078169;0,652391911;0,658705652;0,665019453;0,671333194;0,677646995;0,683960736;0,691874206;0,699787557;0,707701027;0,715614438;0,723527908;0,731441319;0,739354789;0,74726814;0,755181611;0,763095021;0,771008432;0,778921843;0,786835313;0,794748724;0,802662134;0,810575604;0,818489075;0,826402426;0,834315896;0,842229307
Rice Ukraine Region Activity (Mt);0,0743981;0,074196763;0,073995441;0,073794112;0,073592775;0,073391445;0,073450163;0,073508866;0,073567584;0,073626295;0,073685005;0,073743723;0,073802441;0,073861159;0,073919863;0,073978581;0,074059218;0,074139848;0,074220493;0,074301131;0,074381761;0,074462399;0,074543044;0,074623667;0,074704312;0,074784949;0,07486558;0,074946225;0,075026862;0,075107493;0,07518813;0,075268775;0,075349405;0,075430043;0,075510681;0,075591318
Rice USA Activity (Mt);9,379980087;9,499507904;9,619036674;9,738563538;9,858091354;9,977619171;10,08308315;10,18854618;10,29400921;10,39947319;10,50493622;10,6104002;10,71586418;10,82132721;10,92679024;11,03225327;11,10909367;11,18593311;11,26277256;11,33961296;11,41645241;11,49329185;11,5701313;11,6469717;11,7238102;11,80064964;11,877491;11,95432949;12,03116989;12,10800934;12,18484783;12,26168823;12,33852768;12,41536808;12,49220753;12,56904793
Rice Western Africa Activity (Mt);11,54919815;11,93809319;12,32698822;12,71588326;13,10477829;13,49367332;13,99064636;14,48761749;14,98458862;15,48156071;15,97853279;16,47550392;16,97247696;17,46944809;17,96642113;18,46339226;18,74329758;19,0232029;19,30310631;19,58301353;19,86291695;20,14282036;20,42272758;20,7026329;20,98253632;21,26244164;21,54234886;21,82225037;22,10215759;22,38206291;22,66196823;22,94187164;23,22177887;23,50168037;23,7815876;24,06149292
Rice Western Europe Activity (Mt);2,354146242;2,372755289;2,391364098;2,409972906;2,428581953;2,447190762;2,451938391;2,456685781;2,461433411;2,46618104;2,470928431;2,47567606;2,480423689;2,485171318;2,48991847;2,494666338;2,505979538;2,517292738;2,528606415;2,539919615;2,551232815;2,562546253;2,573859453;2,585172653;2,596485853;2,60779953;2,619112968;2,63042593;2,641739368;2,653052568;2,664366007;2,675679445;2,686992645;2,698306084;2,709619284;2,720932484
Rice World Activity (Mt);686,7116654;700,5364411;714,3612145;728,1859913;742,0108103;755,8355785;765,7488115;775,6620916;785,5753751;795,4886244;805,4018635;815,3151213;825,2284019;835,1416645;845,0548979;854,9681526;859,9694798;864,9708286;869,9721562;874,9735153;879,9748384;884,9761267;889,9774858;894,9787843;899,9801217;904,9814478;909,9828042;914,9841092;919,985433;924,986761;929,9880558;934,9893974;939,9907478;944,9921078;949,9934179;954,9947416
Soya Brazil Activity (Mt);65,50362336;67,03228953;68,5609557;70,08962187;71,61828804;73,14696167;74,46580229;75,7846429;77,10348352;78,42232413;79,74115729;81,05999044;82,37883106;83,69767167;85,01651975;86,33536036;87,27468113;88,21400935;89,15333758;90,09267327;91,03200149;91,97132972;92,91066541;93,84999364;94,7893144;95,72864263;96,66797831;97,60729908;98,54663477;99,48596299;100,4252987;101,364612;102,3039477;103,2432684;104,1826041;105,1219324
Soya Canada Activity (Mt);13,67165184;13,86537266;14,05909538;14,2528162;14,44653797;14,64025974;14,75738144;14,87450409;14,99162579;15,10874748;15,22587013;15,34299183;15,46011448;15,57723618;15,69435787;15,81148052;15,92397881;16,03647804;16,14897728;16,26147461;16,37397385;16,48647308;16,59897232;16,71146965;16,82396889;16,93646812;17,04896545;17,16146278;17,27396202;17,38646126;17,49896049;17,61145782;17,72395706;17,8364563;17,94895554;18,06145477
Soya Central America Activity (Mt);0,038068521;0,038703895;0,039339274;0,039974648;0,040610027;0,041245405;0,041784897;0,042324385;0,042863873;0,043403365;0,043942852;0,044482344;0,045021836;0,04556132;0,046100812;0,046640304;0,047166637;0,047692978;0,048219315;0,048745648;0,049271981;0,049798314;0,050324651;0,050850993;0,051377325;0,051903663;0,052429996;0,052956333;0,05348267;0,054009007;0,05453534;0,055061673;0,055588014;0,056114347;0,056640684;0,057167022
Soya Central Asia Activity (Mt);0,691591501;0,700965643;0,710339963;0,719714224;0,729088426;0,738462687;0,740522921;0,742583275;0,744643569;0,746703863;0,748764217;0,750824511;0,752884865;0,754945099;0,757005453;0,759065747;0,760079086;0,761092424;0,762105823;0,763119161;0,7641325;0,765145838;0,766159296;0,767172575;0,768185914;0,769199252;0,77021271;0,771225989;0,772239268;0,773252726;0,774266064;0,775279403;0,776292682;0,777306139;0,778319478;0,779332817
Soya Central Europe Activity (Mt);9,253344536;9,329385757;9,405428886;9,481472015;9,557515144;9,633558273;9,697620392;9,761684418;9,82574749;9,889809608;9,953873634;10,01793575;10,08199978;10,14606285;10,21012592;10,274189;10,30716801;10,34014893;10,37312984;10,40610886;10,43908978;10,47206974;10,50504971;10,53802967;10,57101059;10,60399055;10,63697052;10,66995049;10,7029314;10,73591042;10,76889133;10,8018713;10,83485126;10,86783123;10,90081215;10,93379116
Soya China Region Activity (Mt);47,91307582;48,23488868;48,55670154;48,87851806;49,20033092;49,52214378;49,78758184;50,0530199;50,31845796;50,58389236;50,84933408;51,11477214;51,3802102;51,64564826;51,91108998;52,17652804;52,34583909;52,5151538;52,6844685;52,85377955;53,0230906;53,19240165;53,36172001;53,53103106;53,70034211;53,86966047;54,03896786;54,20828257;54,37759728;54,54690832;54,71622303;54,88553774;55,05484513;55,22415983;55,39347088;55,56278925
Soya Eastern Africa Activity (Mt);2,322448569;2,404011867;2,485575165;2,567138164;2,64870176;2,730265058;2,825496406;2,920728052;3,015959997;3,111191643;3,206422991;3,301654637;3,396886283;3,492117929;3,587349874;3,682581222;3,750340761;3,8181003;3,88585984;3,953619081;4,021378918;4,089138458;4,156897699;4,224657238;4,292416777;4,360176317;4,427935856;4,495695395;4,563454935;4,631214176;4,698973715;4,766733254;4,834492794;4,902252333;4,970011574;5,037771412
Soya India Activity (Mt);40,63975906;41,36689377;42,09402466;42,82115555;43,54828644;44,27541733;44,86826324;45,46111298;46,05395889;46,64681244;47,23965454;47,83250046;48,425354;49,01819992;49,61104965;50,20389557;50,56135178;50,91880417;51,27625275;51,63370132;51,99115372;52,34860611;52,70606232;53,06351089;53,42096329;53,77841568;54,13586426;54,49332047;54,85076904;55,20822144;55,56567383;55,92312622;56,28057861;56,63803101;56,99547958;57,35293198
Soya Indonesia Region Activity (Mt);0,393706434;0,39764835;0,401590266;0,40553221;0,409474126;0,413416042;0,416425679;0,419435402;0,422445068;0,425454705;0,428464399;0,431474094;0,43448373;0,437493396;0,44050309;0,443512756;0,445308951;0,447105233;0,448901457;0,450697652;0,452493876;0,4542901;0,456086381;0,457882577;0,459678801;0,461475053;0,463271249;0,465067473;0,466863696;0,46865992;0,470456173;0,472252368;0,474048592;0,475844874;0,477641069;0,479437293
Soya Japan Activity (Mt);0,214820325;0,216025084;0,217229843;0,218434602;0,219639331;0,220844105;0,221608222;0,222372353;0,22313647;0,223900601;0,224664718;0,225428835;0,226192951;0,226957068;0,227721199;0,228485316;0,22835736;0,228229433;0,228101462;0,227973506;0,227845564;0,227717608;0,227589637;0,227461711;0,227333754;0,227205798;0,227077842;0,226949885;0,226821944;0,226694003;0,226566032;0,22643809;0,226310134;0,226182163;0,226054221;0,22592628
Soya Korea Activity (Mt);0,526372731;0,527610719;0,528848827;0,530086815;0,531324863;0,532562912;0,533180714;0,533798397;0,534416199;0,535034001;0,535651743;0,536269486;0,536887288;0,53750509;0,538122833;0,538740635;0,539677978;0,540615439;0,541552842;0,542490244;0,543427646;0,544365048;0,545302451;0,546239913;0,547177255;0,548114777;0,549052179;0,549989522;0,550926983;0,551864326;0,552801788;0,55373919;0,554676592;0,555613995;0,556551397;0,557488799
Soya Mexico Activity (Mt);0,299165821;0,30252064;0,30587546;0,309230259;0,312585079;0,315939898;0,318385273;0,320830629;0,323276023;0,325721379;0,328166754;0,330612129;0,333057504;0,33550288;0,337948255;0,34039363;0,343259708;0,346125865;0,348991982;0,3518581;0,354724217;0,357590296;0,360456413;0,363322531;0,366188687;0,369054804;0,371920883;0,374787;0,377653118;0,380519235;0,383385392;0,386251509;0,389117549;0,391983666;0,394849822;0,39771594
Soya Middle East Activity (Mt);2,892875195;2,996741056;3,100607634;3,204473734;3,308340073;3,412206173;3,517302275;3,622398376;3,727494001;3,832590103;3,937685966;4,04278183;4,147877693;4,252974033;4,35806942;4,46316576;4,54156065;4,619956493;4,698352337;4,776747704;4,85514307;4,933538437;5,011933804;5,090329647;5,168725491;5,247120857;5,325515747;5,403911591;5,482307434;5,560702801;5,639097691;5,717493534;5,795888901;5,874284744;5,952680588;6,031075478
Soya Northern Africa Activity (Mt);3,65472579;3,744181633;3,833637238;3,923093319;4,012548923;4,102004528;4,206728935;4,311452866;4,416176796;4,520901203;4,62562561;4,730350018;4,835073948;4,939797878;5,044522285;5,149246216;5,264177322;5,379107952;5,494039536;5,608971119;5,723902225;5,838833332;5,953764439;6,068695545;6,183626652;6,298557281;6,413488865;6,528420448;6,643351555;6,758282661;6,873213768;6,988144875;7,103075981;7,218006611;7,332938671;7,447869301
Soya Oceania Activity (Mt);0,150076283;0,15285694;0,155637596;0,158418241;0,161198887;0,163979555;0,166175242;0,168370919;0,170566618;0,172762305;0,174957982;0,177153692;0,179349368;0,181545056;0,183740744;0,18593642;0,187184982;0,188433556;0,189682107;0,190930681;0,192179254;0,193427828;0,194676379;0,195924952;0,197173504;0,198422055;0,199670628;0,200919179;0,202167753;0,203416304;0,204664878;0,205913451;0,207162025;0,208410576;0,209659149;0,2109077
Soya Rest of South America Activity (Mt);57,27730453;58,81976687;60,3622292;61,90469153;63,44715387;64,9896097;66,05609412;67,12257203;68,18904995;69,25552787;70,32201228;71,3884902;72,45496812;73,52144604;74,58793045;75,65440837;76,33226474;77,01012761;77,68799048;78,36585984;79,04371622;79,72158558;80,39944195;81,07731132;81,75517419;82,43303056;83,11089343;83,7887628;84,46662566;85,14448853;85,82234491;86,50021427;87,17807714;87,85594651;88,53379638;89,21166575
Soya Rest of South Asia Activity (Mt);4,678666115;4,762377262;4,846088409;4,929799557;5,013511181;5,097221851;5,165474415;5,233726025;5,301977158;5,370229244;5,438481808;5,506732941;5,57498455;5,643236637;5,711489201;5,779740334;5,820891857;5,862044334;5,903195381;5,944347858;5,985499382;6,026650906;6,067802906;6,10895443;6,150106907;6,191257954;6,232409477;6,273561954;6,314713001;6,355865479;6,397017002;6,438168049;6,479320526;6,52047205;6,561624527;6,602775574
Soya Rest of Southern Africa Activity (Mt);1,625386813;1,670177015;1,714966783;1,759756841;1,804546753;1,849336521;1,89438658;1,93943635;1,984486119;2,029536033;2,074585802;2,119635717;2,164685486;2,2097354;2,254785169;2,299834939;2,341772368;2,383709942;2,425647662;2,467585091;2,50952252;2,55146024;2,593397669;2,635335098;2,677272528;2,719209957;2,761147676;2,803085106;2,845022245;2,886959965;2,928897684;2,970835113;3,012772543;3,054710262;3,096647691;3,138585121
Soya Russia Region Activity (Mt);7,588102818;7,713283062;7,838463306;7,963644505;8,088824272;8,21400547;8,322758675;8,431511879;8,540265083;8,649019241;8,757771492;8,86652565;8,975278854;9,084032059;9,192786217;9,301539421;9,365580559;9,429621696;9,493662834;9,557703972;9,62174511;9,685785294;9,749826431;9,813867569;9,87790966;9,941949844;10,00599098;10,07003307;10,13407326;10,1981144;10,26215458;10,32619667;10,39023781;10,45427895;10,51832008;10,58236122
Soya South Africa Activity (Mt);1,264791965;1,299645066;1,334498286;1,369351506;1,404204607;1,439057946;1,474113345;1,509168744;1,544224262;1,57927978;1,61433506;1,649390578;1,684445977;1,719501376;1,754557014;1,789612412;1,822245955;1,854879618;1,887513161;1,920146823;1,952780366;1,98541379;2,018047571;2,050681114;2,083314896;2,115948439;2,148581743;2,181215525;2,213849068;2,246482849;2,279116154;2,311749935;2,344383478;2,377017021;2,409650564;2,442284107
Soya Southeast Asia Activity (Mt);0,450043627;0,457653185;0,465262743;0,47287233;0,480481916;0,488091474;0,494465965;0,500840398;0,507214831;0,513589381;0,519963814;0,526338305;0,532712796;0,539087171;0,545461662;0,551836212;0,555596926;0,559357698;0,563118471;0,566879243;0,570639957;0,57440073;0,578161502;0,581922275;0,585683047;0,58944382;0,593204534;0,596965365;0,600726079;0,604486793;0,608247624;0,612008338;0,61576911;0,619529941;0,623290655;0,627051369
Soya Turkey Activity (Mt);2,975822926;3,038043737;3,100265026;3,162486315;3,224707127;3,286928415;3,341688633;3,396448851;3,451209068;3,505969286;3,560729504;3,615489721;3,670249939;3,725010157;3,779770374;3,834530592;3,878052711;3,921574354;3,965096474;4,008617878;4,052140236;4,095662117;4,139184475;4,182706356;4,22622776;4,269749641;4,313271999;4,35679388;4,400315762;4,443837643;4,487359524;4,530881405;4,574403763;4,617925644;4,661447048;4,704969406
Soya Ukraine Region Activity (Mt);5,84828043;5,936723232;6,025166988;6,113610268;6,202053547;6,290496349;6,383218288;6,475940228;6,568662167;6,661384106;6,754105568;6,846828461;6,939549923;7,032271862;7,124993801;7,21771574;7,268745422;7,319774151;7,370802879;7,421833038;7,472862244;7,523890972;7,574920177;7,625949383;7,676979542;7,728007793;7,779036999;7,830066681;7,881095886;7,932125568;7,983154297;8,034183502;8,085212708;8,136241913;8,187271118;8,238300323
Soya USA Activity (Mt);88,73403168;89,6232605;90,51250458;91,40174103;92,29097748;93,18021393;93,81105042;94,44187164;95,07270813;95,70353699;96,33437347;96,96520233;97,59603119;98,22686768;98,85768127;99,48851776;99,87055969;100,252594;100,6346207;101,0166626;101,3986969;101,7807312;102,1627731;102,5447998;102,9268417;103,3088837;103,6909103;104,0729523;104,4549789;104,8370209;105,2190552;105,6010895;105,9831314;106,3651581;106,7472;107,1292343
Soya Western Africa Activity (Mt);1,812044713;1,875559735;1,93907437;2,002589586;2,066104415;2,129619437;2,206285666;2,28295209;2,359618319;2,436284742;2,512950777;2,5896172;2,666283429;2,742949852;2,819616082;2,896282505;2,9408129;2,985343296;3,029873498;3,074403699;3,118934289;3,163464491;3,207994692;3,252525282;3,29705529;3,341586268;3,386116081;3,430646671;3,475176872;3,519707074;3,564237664;3,608767865;3,653298455;3,697828657;3,742359247;3,78688906
Soya Western Europe Activity (Mt);26,38632393;26,56921196;26,75209808;26,93498993;27,11787605;27,30076408;27,43344688;27,56612587;27,69881058;27,83149147;27,96417236;28,09685516;28,22953415;28,36221886;28,49489975;28,62758064;28,7489624;28,87034225;28,99172211;29,11310387;29,23448563;29,35586739;29,47724724;29,598629;29,72000885;29,84139061;29,96277046;30,08415222;30,20553207;30,32691383;30,44829178;30,56967545;30,69105339;30,81243706;30,933815;31,05519867
Soya World Activity (Mt);386,8061053;393,0757978;399,3455052;405,6152133;411,8849112;418,1546123;423,1472428;428,1398531;433,1324779;438,1250973;443,1177189;448,1103285;453,1029494;458,0955757;463,0881981;468,0808204;471,4656178;474,8504229;478,2352163;481,6200344;485,0048315;488,3896383;491,7744587;495,1592542;498,5440578;501,9288659;505,3136561;508,6984737;512,0832727;515,4680826;518,8528846;522,2376825;525,6224933;529,0072923;532,3920913;535,7769065
Timber & Wood Fiber Brazil Activity (mln m3);136,177;145,102;150,955;158,056;142,989;145,0423;146,38424;147,72618;149,06812;150,41006;151,752;153,3191;154,8862;156,4533;158,0204;159,5875;160,44358;161,29966;162,15574;163,01182;163,8679;164,72398;165,58006;166,43614;167,29222;164,407;164,93136;165,45572;165,98008;166,50444;167,0288;167,60286;168,17692;168,75098;169,32504;169,8991
Timber & Wood Fiber Canada Activity (mln m3);151,358;154,694;155,183;155,629056;143,994045;154,3106;155,11124;155,91188;156,71252;157,51316;158,3138;160,06976;161,82572;163,58168;165,33764;167,0936;168,07588;169,05816;170,04044;171,02272;172,005;172,98728;173,96956;174,95184;175,93412;173,6133;173,46122;173,30914;173,15706;173,00498;172,8529;172,18588;171,51886;170,85184;170,18482;169,5178
Timber & Wood Fiber Central America Activity (mln m3);6,0579;6,26696;6,26012;6,25328;6,24644;6,2396;6,27594;6,31228;6,34862;6,38496;6,2054;6,19856;6,19172;6,18488;6,17804;5,8687;5,80136;5,73402;5,66668;5,59934;5,4278;9,05848;9,09396;9,12944;9,16492;8,9305;8,85578;8,78106;8,70634;8,63162;8,5569;8,40212;8,32154;8,24096;8,16038;8,0798
Timber & Wood Fiber Central Asia Activity (mln m3);0,118;0,11832;0,11832;0,17532;0,20932;0,5674;0,58508;0,60276;0,62044;0,63812;0,6558;0,68084;0,70588;0,73092;0,75596;0,781;0,76014;0,73928;0,71842;0,69756;0,6767;0,65584;0,63498;0,61412;0,59326;0,6856;0,69132;0,69704;0,70276;0,70848;0,7142;0,71644;0,71868;0,72092;0,72316;0,7254
Timber & Wood Fiber Central Europe Activity (mln m3);108,632;113,011685;115,717765;124,629738;124,778644;116,4259;118,53706;120,64822;122,75938;124,87054;126,9817;129,36522;131,74874;134,13226;136,51578;138,8993;140,12806;141,35682;142,58558;143,81434;145,0431;146,27186;147,50062;148,72938;149,95814;148,5874;149,50362;150,41984;151,33606;152,25228;153,1685;153,3999;153,6313;153,8627;154,0941;154,3255
